Temperature,Correlation,ID,Comparison
320,0.6771776829026234,1a0hA01,ANM
348,0.740083940100307,1a0hA01,ANM
379,0.5569757956435686,1a0hA01,ANM
413,0.5571295508007809,1a0hA01,ANM
450,0.4533183953447945,1a0hA01,ANM
320,0.6663599961632294,1a1zA00,ANM
348,0.6035364194152578,1a1zA00,ANM
379,0.5920523599199842,1a1zA00,ANM
413,0.4102913268041072,1a1zA00,ANM
450,0.1792626418399176,1a1zA00,ANM
320,0.7686691558204132,1a2nA02,ANM
348,0.7678749936468767,1a2nA02,ANM
379,0.7563795550303285,1a2nA02,ANM
413,0.6199700709624387,1a2nA02,ANM
450,0.3656441348235393,1a2nA02,ANM
320,0.694703200216848,1a39A00,ANM
348,0.6752263180179935,1a39A00,ANM
379,0.6015198731258855,1a39A00,ANM
413,0.5465991386921586,1a39A00,ANM
450,0.4650208066644509,1a39A00,ANM
320,0.3935487454490009,1a3dA00,ANM
348,0.4826689605445273,1a3dA00,ANM
379,0.3885587934684001,1a3dA00,ANM
413,0.5142553187963607,1a3dA00,ANM
450,0.2764277393311529,1a3dA00,ANM
320,0.7238424812144014,1a48A01,ANM
348,0.4797503715719872,1a48A01,ANM
379,0.4240503363420169,1a48A01,ANM
413,0.4469620165683808,1a48A01,ANM
450,0.3134941295244105,1a48A01,ANM
320,0.894331176965338,1a7gE00,ANM
348,0.7619351343393106,1a7gE00,ANM
379,0.8200752067838132,1a7gE00,ANM
413,0.67806767683927,1a7gE00,ANM
450,0.1007796507834805,1a7gE00,ANM
320,0.4468300278238516,1a9vA00,ANM
348,0.5315815144022268,1a9vA00,ANM
379,0.464330024938496,1a9vA00,ANM
413,0.4565436569838711,1a9vA00,ANM
450,0.5535366329240579,1a9vA00,ANM
320,0.8597144866230707,1adnA00,ANM
348,0.8634247170602004,1adnA00,ANM
379,0.8008503381209836,1adnA00,ANM
413,0.7262350613336023,1adnA00,ANM
450,0.8079207810306986,1adnA00,ANM
320,0.7074975145400094,1ak2A00,ANM
348,0.7314841445345573,1ak2A00,ANM
379,0.6913144724369704,1ak2A00,ANM
413,0.6761791370491176,1ak2A00,ANM
450,0.5779041459886712,1ak2A00,ANM
320,0.7344838547441828,1aocA00,ANM
348,0.7524159270983648,1aocA00,ANM
379,0.7390163474308108,1aocA00,ANM
413,0.6448842733888149,1aocA00,ANM
450,0.5312530568021604,1aocA00,ANM
320,0.7401844603204262,1b06A01,ANM
348,0.674255935815748,1b06A01,ANM
379,0.6629670053306846,1b06A01,ANM
413,0.6667413333376888,1b06A01,ANM
450,0.5198736556327294,1b06A01,ANM
320,0.5472615608731758,1b1yA00,ANM
348,0.5640250404885606,1b1yA00,ANM
379,0.5829007294062833,1b1yA00,ANM
413,0.6209719274191902,1b1yA00,ANM
450,0.5960713639558637,1b1yA00,ANM
320,0.7568462830493136,1b2rA02,ANM
348,0.801033309163687,1b2rA02,ANM
379,0.7959538275105981,1b2rA02,ANM
413,0.8521898123266907,1b2rA02,ANM
450,0.6243378012517774,1b2rA02,ANM
320,0.5038268670252232,1b4aA01,ANM
348,0.3659176564058429,1b4aA01,ANM
379,0.4514625791207043,1b4aA01,ANM
413,0.0294242687270192,1b4aA01,ANM
450,-0.2247690248791232,1b4aA01,ANM
320,0.6279537853355688,1b4rA00,ANM
348,0.6367856854762042,1b4rA00,ANM
379,0.6406112751833899,1b4rA00,ANM
413,0.6275564714413763,1b4rA00,ANM
450,0.3599690286780225,1b4rA00,ANM
320,0.7658879975439021,1b5fB00,ANM
348,0.5052037075998201,1b5fB00,ANM
379,0.3975286018918634,1b5fB00,ANM
413,0.0632555330957709,1b5fB00,ANM
450,-0.028326212811071,1b5fB00,ANM
320,0.7783368485843358,1b97A00,ANM
348,0.7420793617865814,1b97A00,ANM
379,0.6505754068926418,1b97A00,ANM
413,0.5230510332387432,1b97A00,ANM
450,0.4209015091719644,1b97A00,ANM
320,0.5789061520774893,1b9nA03,ANM
348,0.4620067309412629,1b9nA03,ANM
379,0.436811666687275,1b9nA03,ANM
413,0.2667344746251502,1b9nA03,ANM
450,0.0189445619449995,1b9nA03,ANM
320,0.6156422064268844,1bagA01,ANM
348,0.5304829672180209,1bagA01,ANM
379,0.5286082734241838,1bagA01,ANM
413,0.5979235076240039,1bagA01,ANM
450,0.5176044045882887,1bagA01,ANM
320,0.6766984301135663,1beoA00,ANM
348,0.6877109884275708,1beoA00,ANM
379,0.7335849032487881,1beoA00,ANM
413,0.4982581243900317,1beoA00,ANM
450,0.2927020834671968,1beoA00,ANM
320,0.5406254268902807,1bf6A00,ANM
348,0.6072097494319234,1bf6A00,ANM
379,0.6649907438001093,1bf6A00,ANM
413,0.6713090604153357,1bf6A00,ANM
450,0.551474545349732,1bf6A00,ANM
320,0.8003441118331788,1bgqA00,ANM
348,0.6338596127122548,1bgqA00,ANM
379,0.3911323894708877,1bgqA00,ANM
413,0.4183998532397824,1bgqA00,ANM
450,0.2752208286952118,1bgqA00,ANM
320,0.6376994897823844,1bh3A00,ANM
348,0.6844740579527817,1bh3A00,ANM
379,0.6394369328448386,1bh3A00,ANM
413,0.3976060612044053,1bh3A00,ANM
450,0.2778859824546131,1bh3A00,ANM
320,0.6634583389376271,1bkcE00,ANM
348,0.7212780326540362,1bkcE00,ANM
379,0.59945528494227,1bkcE00,ANM
413,0.4564804171848963,1bkcE00,ANM
450,0.2805799306409345,1bkcE00,ANM
320,0.4956885834003735,1bo7A00,ANM
348,0.4815539727492914,1bo7A00,ANM
379,0.5648511506746055,1bo7A00,ANM
413,0.5048002310615546,1bo7A00,ANM
450,0.5166038061292626,1bo7A00,ANM
320,0.5658600788665439,1c01A00,ANM
348,0.6445468856130481,1c01A00,ANM
379,0.5857114399071909,1c01A00,ANM
413,0.6923627069852449,1c01A00,ANM
450,0.1578872049742341,1c01A00,ANM
320,0.6121069207196348,1c16A01,ANM
348,0.6823233085388282,1c16A01,ANM
379,0.6684288057207511,1c16A01,ANM
413,0.586962538219371,1c16A01,ANM
450,0.4384814936651514,1c16A01,ANM
320,0.891656408306086,1c30A08,ANM
348,0.8467796912769036,1c30A08,ANM
379,0.7763427184214299,1c30A08,ANM
413,0.7405300083486632,1c30A08,ANM
450,0.5966665367108851,1c30A08,ANM
320,0.9056253727300626,1c3gA01,ANM
348,0.8690147643236263,1c3gA01,ANM
379,0.8781255845900858,1c3gA01,ANM
413,0.819170136686736,1c3gA01,ANM
450,0.2805666772987334,1c3gA01,ANM
320,0.8661586362335038,1c5eA00,ANM
348,0.8731353316638404,1c5eA00,ANM
379,0.7674484138823314,1c5eA00,ANM
413,0.7339147584797343,1c5eA00,ANM
450,0.4698822227518375,1c5eA00,ANM
320,0.8019987313238365,1c5kA02,ANM
348,0.7713508112238232,1c5kA02,ANM
379,0.7677288558020553,1c5kA02,ANM
413,0.7259530087224817,1c5kA02,ANM
450,0.333332099919265,1c5kA02,ANM
320,0.7526674413903873,1c7sA02,ANM
348,0.726011758874728,1c7sA02,ANM
379,0.7123626782094167,1c7sA02,ANM
413,0.5944869559376317,1c7sA02,ANM
450,0.2965528645289369,1c7sA02,ANM
320,0.530156629476145,1c7sA04,ANM
348,0.6353565622956538,1c7sA04,ANM
379,0.4009981191946399,1c7sA04,ANM
413,0.079177712335618,1c7sA04,ANM
450,-0.0498078785534769,1c7sA04,ANM
320,0.4884993405906739,1c8jA00,ANM
348,0.3614763464640268,1c8jA00,ANM
379,0.4453616076780732,1c8jA00,ANM
413,0.4045345297829912,1c8jA00,ANM
450,0.3478612024218834,1c8jA00,ANM
320,0.530728079476271,1c8uA01,ANM
348,0.6884779099987038,1c8uA01,ANM
379,0.5485390058106079,1c8uA01,ANM
413,0.3379651844094202,1c8uA01,ANM
450,0.2369437578820161,1c8uA01,ANM
320,0.4628218489620104,1c9bA02,ANM
348,0.3730871481770036,1c9bA02,ANM
379,0.5303011294190746,1c9bA02,ANM
413,0.5621315414284446,1c9bA02,ANM
450,0.49929556427044,1c9bA02,ANM
320,0.5820917127005235,1ca1A01,ANM
348,0.5400684290686152,1ca1A01,ANM
379,0.5550130567641474,1ca1A01,ANM
413,0.4528340333366573,1ca1A01,ANM
450,0.3223341373023101,1ca1A01,ANM
320,0.788864633644599,1cb5A01,ANM
348,0.79642867227911,1cb5A01,ANM
379,0.7088330745910241,1cb5A01,ANM
413,0.5051706898328167,1cb5A01,ANM
450,0.5879560346817839,1cb5A01,ANM
320,0.6105003950401527,1ceeB00,ANM
348,0.4895119388943044,1ceeB00,ANM
379,0.404753116997478,1ceeB00,ANM
413,0.3232085028916955,1ceeB00,ANM
450,0.4479290339926097,1ceeB00,ANM
320,0.7759231019570854,1ceuA00,ANM
348,0.5349253293849572,1ceuA00,ANM
379,0.4942718333745749,1ceuA00,ANM
413,0.5561004053273997,1ceuA00,ANM
450,0.3762132150486663,1ceuA00,ANM
320,0.5167976941211025,1cfbA02,ANM
348,0.4757401333421038,1cfbA02,ANM
379,0.255644518509902,1cfbA02,ANM
413,0.2768111239305381,1cfbA02,ANM
450,0.1558715165096279,1cfbA02,ANM
320,0.7262568825648505,1chzA00,ANM
348,0.5672933824973423,1chzA00,ANM
379,0.6555824168983783,1chzA00,ANM
413,0.6466754079390977,1chzA00,ANM
450,0.5915835404136404,1chzA00,ANM
320,0.6432956930309817,1cukA01,ANM
348,0.6588819270731266,1cukA01,ANM
379,0.5462018779688919,1cukA01,ANM
413,0.4503028872237056,1cukA01,ANM
450,0.1812980207574095,1cukA01,ANM
320,0.6109247897188552,1cywA00,ANM
348,0.6701710041535099,1cywA00,ANM
379,0.5958734859539914,1cywA00,ANM
413,0.6232337772872203,1cywA00,ANM
450,0.4823120184029292,1cywA00,ANM
320,0.6721007296190922,1cz4A02,ANM
348,0.5695014670830839,1cz4A02,ANM
379,0.6131881797787088,1cz4A02,ANM
413,0.435163265840127,1cz4A02,ANM
450,-0.0574092097949597,1cz4A02,ANM
320,0.5370706841176361,1d0bA00,ANM
348,0.6560982071350286,1d0bA00,ANM
379,0.6799081191162785,1d0bA00,ANM
413,0.6350299001443807,1d0bA00,ANM
450,0.6631077962984261,1d0bA00,ANM
320,0.601700974772207,1d2nA02,ANM
348,0.5097637409280629,1d2nA02,ANM
379,0.5485390991571704,1d2nA02,ANM
413,0.538714718732999,1d2nA02,ANM
450,0.1092003017631597,1d2nA02,ANM
320,0.760942055278264,1dh3A00,ANM
348,0.8954654144493416,1dh3A00,ANM
379,0.903789275429194,1dh3A00,ANM
413,0.9095060267595488,1dh3A00,ANM
450,0.8763478079744239,1dh3A00,ANM
320,0.609889811701783,1dkiA02,ANM
348,0.6910053370321955,1dkiA02,ANM
379,0.6693317788910208,1dkiA02,ANM
413,0.5676176704954721,1dkiA02,ANM
450,0.0434282770152135,1dkiA02,ANM
320,0.8427124481970933,1dkyB02,ANM
348,0.8470463473995463,1dkyB02,ANM
379,0.7231445428218778,1dkyB02,ANM
413,0.1054088210795586,1dkyB02,ANM
450,-0.0372891912481123,1dkyB02,ANM
320,0.8907703274697282,1dl5A01,ANM
348,0.7195018664008693,1dl5A01,ANM
379,0.7049385228356315,1dl5A01,ANM
413,0.5043243905763043,1dl5A01,ANM
450,0.4625239796929494,1dl5A01,ANM
320,0.7447592880901468,1dpgA02,ANM
348,0.6397269127686804,1dpgA02,ANM
379,0.6132772410728254,1dpgA02,ANM
413,0.7002283843291587,1dpgA02,ANM
450,0.197002434377909,1dpgA02,ANM
320,0.5613752240185544,1dy2A00,ANM
348,0.4214359165153465,1dy2A00,ANM
379,0.3413826237891324,1dy2A00,ANM
413,0.306234891176448,1dy2A00,ANM
450,0.2360464260175949,1dy2A00,ANM
320,0.7739043669238607,1e0bA00,ANM
348,0.7448815447159283,1e0bA00,ANM
379,0.7462313762306024,1e0bA00,ANM
413,0.4610704551874506,1e0bA00,ANM
450,0.2500752517363884,1e0bA00,ANM
320,0.8228992787191608,1e1gA00,ANM
348,0.8490900868860426,1e1gA00,ANM
379,0.821190797853488,1e1gA00,ANM
413,0.8624275426307361,1e1gA00,ANM
450,0.5199485515012018,1e1gA00,ANM
320,0.7085144048199191,1e6vA03,ANM
348,0.6446908215436371,1e6vA03,ANM
379,0.644848201061149,1e6vA03,ANM
413,0.6176325384251977,1e6vA03,ANM
450,0.5987902484604993,1e6vA03,ANM
320,0.6379465334782387,1e9rA02,ANM
348,0.673677594274966,1e9rA02,ANM
379,0.5961916899412779,1e9rA02,ANM
413,0.4902069037246758,1e9rA02,ANM
450,0.4032669294172115,1e9rA02,ANM
320,0.4823921581526,1eakA01,ANM
348,0.52514073304873,1eakA01,ANM
379,0.4776554851558535,1eakA01,ANM
413,0.4163227960757375,1eakA01,ANM
450,0.3638530074474123,1eakA01,ANM
320,0.4145019751212654,1eb6A00,ANM
348,0.3699042376030232,1eb6A00,ANM
379,0.3247037815467956,1eb6A00,ANM
413,0.3632201901215871,1eb6A00,ANM
450,-0.1256785651281396,1eb6A00,ANM
320,0.8227314049002717,1ebfA02,ANM
348,0.7519077529993378,1ebfA02,ANM
379,0.6699723706772802,1ebfA02,ANM
413,0.3882736372335928,1ebfA02,ANM
450,0.4908448969899541,1ebfA02,ANM
320,0.7231201806215624,1eerA00,ANM
348,0.7396926015295775,1eerA00,ANM
379,0.7332673234348361,1eerA00,ANM
413,0.6863279287004038,1eerA00,ANM
450,0.5979127410393034,1eerA00,ANM
320,0.6527357652296585,1eovA02,ANM
348,0.5727255320469936,1eovA02,ANM
379,0.5530589469827029,1eovA02,ANM
413,0.5875816502283054,1eovA02,ANM
450,0.5301237426323032,1eovA02,ANM
320,0.7420496711730413,1epwA01,ANM
348,0.6733439181030401,1epwA01,ANM
379,0.5517364453333001,1epwA01,ANM
413,0.5088489446876734,1epwA01,ANM
450,0.4542889956455003,1epwA01,ANM
320,0.6863785293193223,1eq6A00,ANM
348,0.6877544984580287,1eq6A00,ANM
379,0.6875898550892967,1eq6A00,ANM
413,0.6965588419748004,1eq6A00,ANM
450,0.5552324751671619,1eq6A00,ANM
320,0.6120271620191802,1escA00,ANM
348,0.6379280112650875,1escA00,ANM
379,0.5632196815487855,1escA00,ANM
413,0.5538127151592314,1escA00,ANM
450,0.4068756958353665,1escA00,ANM
320,0.6607548482876204,1ex0A03,ANM
348,0.4075453214510122,1ex0A03,ANM
379,0.4460044759963413,1ex0A03,ANM
413,0.4716230282590543,1ex0A03,ANM
450,0.4719874265902101,1ex0A03,ANM
320,0.7123567098798972,1eysL01,ANM
348,0.6521174701456706,1eysL01,ANM
379,0.6740275550029033,1eysL01,ANM
413,0.5946141277040683,1eysL01,ANM
450,0.5800017886963985,1eysL01,ANM
320,0.5224325246407188,1eysL02,ANM
348,0.4909461160489804,1eysL02,ANM
379,0.3923585684223556,1eysL02,ANM
413,0.3404825423319721,1eysL02,ANM
450,0.0079215963037022,1eysL02,ANM
320,0.9777540936106144,1eyuA00,ANM
348,0.959471631632576,1eyuA00,ANM
379,0.898119041539516,1eyuA00,ANM
413,0.7756543261283881,1eyuA00,ANM
450,0.645155661394309,1eyuA00,ANM
320,0.7265121271206786,1ezjA02,ANM
348,0.8242799109129946,1ezjA02,ANM
379,0.7221557175647174,1ezjA02,ANM
413,0.8928644173349368,1ezjA02,ANM
450,0.8211281447035018,1ezjA02,ANM
320,0.6408806243448031,1ezvC00,ANM
348,0.5910868729538276,1ezvC00,ANM
379,0.6110317478346691,1ezvC00,ANM
413,0.4428847993301515,1ezvC00,ANM
450,0.4964797704350269,1ezvC00,ANM
320,0.9222150342259277,1f3vA00,ANM
348,0.909003357850623,1f3vA00,ANM
379,0.9013565641055262,1f3vA00,ANM
413,0.8982790258478451,1f3vA00,ANM
450,0.8297555010544171,1f3vA00,ANM
320,0.7859788955418305,1fb1A01,ANM
348,0.820014951793452,1fb1A01,ANM
379,0.6001946978088815,1fb1A01,ANM
413,0.3186413174741994,1fb1A01,ANM
450,0.1974055383071272,1fb1A01,ANM
320,0.7782413397573503,1fcdA03,ANM
348,0.667215716889062,1fcdA03,ANM
379,0.6988152267727743,1fcdA03,ANM
413,0.6885194752889408,1fcdA03,ANM
450,0.4944462647637655,1fcdA03,ANM
320,0.6739457643901715,1ffsB00,ANM
348,0.6788366298431734,1ffsB00,ANM
379,0.7753051968401145,1ffsB00,ANM
413,0.7954137656000312,1ffsB00,ANM
450,0.2409297696238677,1ffsB00,ANM
320,0.4296241642055177,1ffvC03,ANM
348,0.3563092209267863,1ffvC03,ANM
379,0.2734618636839559,1ffvC03,ANM
413,0.1428900941384738,1ffvC03,ANM
450,0.0139281434905432,1ffvC03,ANM
320,0.7290444788430522,1fgxA00,ANM
348,0.7197099650533321,1fgxA00,ANM
379,0.7138542134329234,1fgxA00,ANM
413,0.6874091146467005,1fgxA00,ANM
450,0.5696217757974107,1fgxA00,ANM
320,0.7424680682749846,1fjkA00,ANM
348,0.496799765295357,1fjkA00,ANM
379,0.3983930401060094,1fjkA00,ANM
413,0.5474294970003661,1fjkA00,ANM
450,0.6573237532451034,1fjkA00,ANM
320,0.7257620769375007,1fohA03,ANM
348,0.6644245021941632,1fohA03,ANM
379,0.6643777494588773,1fohA03,ANM
413,0.658881620151948,1fohA03,ANM
450,0.6314293734645974,1fohA03,ANM
320,0.8260361742267606,1ft9A02,ANM
348,0.802269272891825,1ft9A02,ANM
379,0.7616582939169086,1ft9A02,ANM
413,0.4587108734521767,1ft9A02,ANM
450,-0.0731618123506234,1ft9A02,ANM
320,0.7388842782812535,1fwxA01,ANM
348,0.7125536630393035,1fwxA01,ANM
379,0.6664146911934382,1fwxA01,ANM
413,0.6508729275499159,1fwxA01,ANM
450,0.6137018845072381,1fwxA01,ANM
320,0.8900253509928616,1g2rA00,ANM
348,0.8335733689849275,1g2rA00,ANM
379,0.8077710709208915,1g2rA00,ANM
413,0.7375076276706009,1g2rA00,ANM
450,0.7523637058965282,1g2rA00,ANM
320,0.1680615744464166,1g5aA03,ANM
348,0.0836900699622544,1g5aA03,ANM
379,0.031426361728191,1g5aA03,ANM
413,-0.0990337272117249,1g5aA03,ANM
450,-0.3369264676372677,1g5aA03,ANM
320,0.839229715327889,1g7uA00,ANM
348,0.8198064117892331,1g7uA00,ANM
379,0.770098459713934,1g7uA00,ANM
413,0.7694261827596353,1g7uA00,ANM
450,0.6775085963613754,1g7uA00,ANM
320,0.676072351917012,1g86A00,ANM
348,0.7346751263903493,1g86A00,ANM
379,0.7722202837821525,1g86A00,ANM
413,0.7962880365229391,1g86A00,ANM
450,0.7139154436014544,1g86A00,ANM
320,0.6251210873066989,1gakA00,ANM
348,0.7039911169568459,1gakA00,ANM
379,0.6726214521195141,1gakA00,ANM
413,0.6853300395404394,1gakA00,ANM
450,0.4544719530768121,1gakA00,ANM
320,0.4841766873004895,1gccA00,ANM
348,0.4881572124867009,1gccA00,ANM
379,0.4453916847753837,1gccA00,ANM
413,0.4464299394210811,1gccA00,ANM
450,0.2683432464988778,1gccA00,ANM
320,0.4303081834495433,1gcyA02,ANM
348,0.321191672716972,1gcyA02,ANM
379,0.1899764747938266,1gcyA02,ANM
413,0.1027628281760025,1gcyA02,ANM
450,0.0508034966285781,1gcyA02,ANM
320,0.7470064975092241,1ghsA00,ANM
348,0.7117146773616032,1ghsA00,ANM
379,0.6871500848407466,1ghsA00,ANM
413,0.6573979394678052,1ghsA00,ANM
450,0.4705660864446816,1ghsA00,ANM
320,0.9212604696356976,1gjsA00,ANM
348,0.8972532003843651,1gjsA00,ANM
379,0.6230020607241721,1gjsA00,ANM
413,0.5542953139610307,1gjsA00,ANM
450,0.5237342974951779,1gjsA00,ANM
320,0.9348610089709324,1gntA02,ANM
348,0.9203866461701894,1gntA02,ANM
379,0.8820465935877951,1gntA02,ANM
413,0.8586310097988971,1gntA02,ANM
450,0.7609387341335427,1gntA02,ANM
320,0.6642846380441201,1gqoB00,ANM
348,0.6368949027861882,1gqoB00,ANM
379,0.6197081795270231,1gqoB00,ANM
413,0.6122256651291478,1gqoB00,ANM
450,0.5207099696842485,1gqoB00,ANM
320,0.7753342163677206,1gtvA00,ANM
348,0.7016445124806857,1gtvA00,ANM
379,0.6756250841914799,1gtvA00,ANM
413,0.6238324835974361,1gtvA00,ANM
450,0.4165149635281177,1gtvA00,ANM
320,0.8767099973909049,1gvhA01,ANM
348,0.8201242010432199,1gvhA01,ANM
379,0.829511435364275,1gvhA01,ANM
413,0.7493820726387808,1gvhA01,ANM
450,0.5725614677213559,1gvhA01,ANM
320,0.667872170651288,1gwcA02,ANM
348,0.6486141333626052,1gwcA02,ANM
379,0.6733114488840192,1gwcA02,ANM
413,0.6549311587790341,1gwcA02,ANM
450,0.6089590247474475,1gwcA02,ANM
320,0.8360042581854296,1gwyA00,ANM
348,0.8304905205582218,1gwyA00,ANM
379,0.7651277899562439,1gwyA00,ANM
413,0.6734107339626486,1gwyA00,ANM
450,0.2207116248026056,1gwyA00,ANM
320,0.6870720761276036,1gxcA00,ANM
348,0.6809137169831864,1gxcA00,ANM
379,0.4637229616605378,1gxcA00,ANM
413,0.3190897230269454,1gxcA00,ANM
450,0.256111432138753,1gxcA00,ANM
320,0.9019453349589158,1gxeA00,ANM
348,0.8558882801698603,1gxeA00,ANM
379,0.6804437010514645,1gxeA00,ANM
413,0.5745089791877799,1gxeA00,ANM
450,0.341439349844836,1gxeA00,ANM
320,0.7936602775134611,1gxmB00,ANM
348,0.7878817371890264,1gxmB00,ANM
379,0.7748615896009192,1gxmB00,ANM
413,0.7357809672918784,1gxmB00,ANM
450,0.6188781706402794,1gxmB00,ANM
320,0.8174972512683069,1gyxA01,ANM
348,0.326634063264088,1gyxA01,ANM
379,0.5584651161553496,1gyxA01,ANM
413,0.1153228908682692,1gyxA01,ANM
450,0.1362525349561316,1gyxA01,ANM
320,0.5105119364868621,1gz1A00,ANM
348,0.4256877239507928,1gz1A00,ANM
379,0.4540730480228755,1gz1A00,ANM
413,0.4412736510656616,1gz1A00,ANM
450,0.4026318268748217,1gz1A00,ANM
320,0.3521953896198516,1h19A02,ANM
348,0.2987884387190109,1h19A02,ANM
379,0.2847344703717306,1h19A02,ANM
413,0.2464353220827493,1h19A02,ANM
450,0.2481568011602093,1h19A02,ANM
320,0.651572087048431,1h67A00,ANM
348,0.7702924050663676,1h67A00,ANM
379,0.7747148148156855,1h67A00,ANM
413,0.7326584520768036,1h67A00,ANM
450,0.3354668460263628,1h67A00,ANM
320,0.7747653988865562,1h7zA00,ANM
348,0.8082601629431407,1h7zA00,ANM
379,0.7111825383146585,1h7zA00,ANM
413,0.7689711522561907,1h7zA00,ANM
450,0.4870481462898561,1h7zA00,ANM
320,0.9342077415120136,1hcnA00,ANM
348,0.9063276233113308,1hcnA00,ANM
379,0.8535039262453208,1hcnA00,ANM
413,0.8623015001842608,1hcnA00,ANM
450,0.7232432040783859,1hcnA00,ANM
320,0.6289981515595859,1hf2A02,ANM
348,0.6457950068518332,1hf2A02,ANM
379,0.6493658350007779,1hf2A02,ANM
413,0.6581187510230876,1hf2A02,ANM
450,0.6746466210222822,1hf2A02,ANM
320,0.6262771825076296,1hk5A03,ANM
348,0.7274846116659689,1hk5A03,ANM
379,0.7178569014437619,1hk5A03,ANM
413,0.4214936988451107,1hk5A03,ANM
450,0.4188640320323048,1hk5A03,ANM
320,0.871850489714847,1hn0A04,ANM
348,0.8723409853132862,1hn0A04,ANM
379,0.8669798304025876,1hn0A04,ANM
413,0.6796891277104748,1hn0A04,ANM
450,0.5513966887154169,1hn0A04,ANM
320,0.50200337234796,1hpgA02,ANM
348,0.4124406506487589,1hpgA02,ANM
379,0.2652821711975792,1hpgA02,ANM
413,-0.102460406165955,1hpgA02,ANM
450,-0.1467330305894581,1hpgA02,ANM
320,0.6771570922024169,1hsjB03,ANM
348,0.6119468229878093,1hsjB03,ANM
379,0.6629423896354869,1hsjB03,ANM
413,0.442911624756102,1hsjB03,ANM
450,0.217540495801929,1hsjB03,ANM
320,0.6500938739371609,1hufA00,ANM
348,0.4801827731411305,1hufA00,ANM
379,0.4728320932288551,1hufA00,ANM
413,0.3445886262850827,1hufA00,ANM
450,-0.0616490617633459,1hufA00,ANM
320,0.7121058267662874,1hxnA00,ANM
348,0.6880961794343579,1hxnA00,ANM
379,0.6341986213831052,1hxnA00,ANM
413,0.630969659023805,1hxnA00,ANM
450,0.4746567176284443,1hxnA00,ANM
320,0.6298661025839496,1hyoA01,ANM
348,0.5375849583977826,1hyoA01,ANM
379,0.5346559162139749,1hyoA01,ANM
413,0.3802975217737787,1hyoA01,ANM
450,0.2182254551097452,1hyoA01,ANM
320,0.6464702249592802,1i2nA00,ANM
348,0.7009970837572477,1i2nA00,ANM
379,0.6930476987164196,1i2nA00,ANM
413,0.658730201079182,1i2nA00,ANM
450,0.6030915634059921,1i2nA00,ANM
320,0.4337568745543698,1i5gA00,ANM
348,0.3819031710213776,1i5gA00,ANM
379,0.3458789977826954,1i5gA00,ANM
413,0.4462228039937794,1i5gA00,ANM
450,0.4931670939454718,1i5gA00,ANM
320,0.726751736440374,1i7xB00,ANM
348,0.5220330599896179,1i7xB00,ANM
379,0.3554938823961039,1i7xB00,ANM
413,0.3710364210066045,1i7xB00,ANM
450,0.3236760776460664,1i7xB00,ANM
320,0.7677795785981599,1ibcB00,ANM
348,0.6456180643593867,1ibcB00,ANM
379,0.6387683397673017,1ibcB00,ANM
413,0.638670817888374,1ibcB00,ANM
450,0.4022323361522803,1ibcB00,ANM
320,0.6391135531272467,1ig0A01,ANM
348,0.5528474379987474,1ig0A01,ANM
379,0.5841047264956815,1ig0A01,ANM
413,0.4450743314446301,1ig0A01,ANM
450,0.3838135081894141,1ig0A01,ANM
320,0.9049249517656875,1igqB00,ANM
348,0.8166551325629113,1igqB00,ANM
379,0.7097977928992898,1igqB00,ANM
413,0.7143920115664575,1igqB00,ANM
450,0.6072487589006621,1igqB00,ANM
320,0.7707226583722891,1ihvA00,ANM
348,0.7784975530667955,1ihvA00,ANM
379,0.798351386448302,1ihvA00,ANM
413,0.7585165562968361,1ihvA00,ANM
450,0.2650604692072886,1ihvA00,ANM
320,0.9238600608507148,1inlC02,ANM
348,0.9221059118822588,1inlC02,ANM
379,0.7468764904972769,1inlC02,ANM
413,0.2030192503344008,1inlC02,ANM
450,0.1414107562063132,1inlC02,ANM
320,0.4034432822988096,1iq8A02,ANM
348,0.2545112969349749,1iq8A02,ANM
379,0.2546751515604184,1iq8A02,ANM
413,0.1620500775874191,1iq8A02,ANM
450,0.1851476739274005,1iq8A02,ANM
320,0.8089957286400773,1irzA00,ANM
348,0.8013554547532783,1irzA00,ANM
379,0.7634913891018339,1irzA00,ANM
413,0.6946153191066702,1irzA00,ANM
450,0.6514855697481162,1irzA00,ANM
320,0.9691492296411685,1iyuA00,ANM
348,0.9528194457671924,1iyuA00,ANM
379,0.9653361978618143,1iyuA00,ANM
413,0.9296039609323116,1iyuA00,ANM
450,0.8213335059174268,1iyuA00,ANM
320,0.5408518687647793,1j0tA00,ANM
348,0.5480912933469317,1j0tA00,ANM
379,0.5335577891077415,1j0tA00,ANM
413,0.5941921916140522,1j0tA00,ANM
450,0.4462847019702192,1j0tA00,ANM
320,0.7580133221026789,1j2rA00,ANM
348,0.7715748018430773,1j2rA00,ANM
379,0.7656743687618831,1j2rA00,ANM
413,0.7623390782562799,1j2rA00,ANM
450,0.5468387016823351,1j2rA00,ANM
320,0.6803344329413485,1j5sA02,ANM
348,0.6799027074438433,1j5sA02,ANM
379,0.6673788151738681,1j5sA02,ANM
413,0.5234974729968287,1j5sA02,ANM
450,0.4408394005660704,1j5sA02,ANM
320,0.6718865738752703,1j78A05,ANM
348,0.6769283657595193,1j78A05,ANM
379,0.5445857585158181,1j78A05,ANM
413,0.5015278794958913,1j78A05,ANM
450,0.2936129181387469,1j78A05,ANM
